Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
36.0,1.0,1.0,7.0,3.0,2.0,3.0,5.0,0.0,3.0,1.0,8.0,0.0,1.0,1.0,2.0,1.0,20936.0
47.0,0.0,1.0,7.0,3.0,2.0,3.0,5.0,3.0,5.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,29351.0
56.0,1.0,1.0,21.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,37400.0
42.0,1.0,2.0,7.0,2.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,37867.0
52.0,0.0,1.0,31.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,0.0,5.0,0.0,1.0,0.0,28826.0
36.0,0.0,3.0,13.0,3.0,1.0,2.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,19639.0
32.0,0.0,1.0,19.0,2.0,1.0,3.0,4.0,0.0,4.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,17743.0
36.0,1.0,2.0,14.0,2.0,2.0,3.0,4.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,17342.0
22.0,0.0,1.0,22.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,17935.0
52.0,1.0,1.0,12.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,20577.0
39.0,1.0,1.0,7.0,2.0,0.0,3.0,4.0,3.0,3.0,3.0,6.0,1.0,2.0,0.0,2.0,3.0,26539.0
25.0,1.0,3.0,10.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,23677.0
35.0,1.0,1.0,26.0,2.0,1.0,3.0,5.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,2.0,1.0,21607.0
28.0,1.0,1.0,33.0,3.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,20208.0
30.0,1.0,1.0,26.0,2.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,24957.0
51.0,0.0,1.0,27.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,29923.0
33.0,1.0,3.0,17.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,24074.0
24.0,0.0,1.0,10.0,2.0,2.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,18162.0
56.0,1.0,3.0,25.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,35513.0
26.0,1.0,3.0,17.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,23628.0
49.0,1.0,3.0,23.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,25117.0
36.0,1.0,1.0,13.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,22347.0
40.0,1.0,1.0,26.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,22580.0
46.0,1.0,1.0,16.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,21026.0
37.0,0.0,3.0,10.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,0.0,4.0,1.0,0.0,1.0,17177.0
25.0,1.0,3.0,13.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,19487.0
37.0,1.0,1.0,16.0,2.0,1.0,2.0,3.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,17782.0
61.0,1.0,1.0,14.0,2.0,1.0,3.0,4.0,2.0,5.0,0.0,7.0,0.0,5.0,0.0,1.0,4.0,38244.0
29.0,1.0,1.0,10.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,4.0,0.0,1.0,3.0,26333.0
44.0,1.0,1.0,34.0,2.0,2.0,2.0,3.0,4.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,31328.0
33.0,1.0,3.0,8.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,20505.0
39.0,0.0,1.0,13.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,5.0,1.0,0.0,4.0,34272.0
53.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,35777.0
45.0,1.0,1.0,34.0,1.0,2.0,3.0,3.0,0.0,3.0,1.0,5.0,0.0,3.0,1.0,2.0,1.0,17132.0
51.0,1.0,3.0,27.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,2.0,2.0,20441.0
30.0,1.0,1.0,16.0,2.0,2.0,4.0,2.0,0.0,3.0,1.0,8.0,0.0,5.0,1.0,1.0,1.0,21129.0
59.0,1.0,1.0,24.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,7.0,0.0,3.0,1.0,1.0,3.0,25512.0
31.0,1.0,3.0,15.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,7.0,0.0,3.0,1.0,1.0,3.0,25942.0
28.0,1.0,3.0,30.0,3.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,22218.0
39.0,1.0,1.0,9.0,2.0,2.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,25231.0
33.0,1.0,1.0,14.0,2.0,2.0,2.0,1.0,0.0,5.0,1.0,7.0,0.0,3.0,1.0,1.0,1.0,18143.0
37.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,0.0,5.0,1.0,0.0,3.0,22491.0
57.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,21755.0
58.0,1.0,3.0,16.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,28872.0
39.0,1.0,3.0,7.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,23118.0
40.0,1.0,3.0,6.0,3.0,2.0,2.0,5.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,22457.0
32.0,1.0,1.0,7.0,2.0,2.0,4.0,5.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,20896.0
38.0,0.0,1.0,8.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,16702.0
52.0,1.0,2.0,12.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,32704.0
34.0,0.0,1.0,12.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,8.0,0.0,3.0,1.0,2.0,3.0,30556.0
35.0,0.0,1.0,13.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,6.0,0.0,2.0,1.0,0.0,2.0,22347.0
38.0,0.0,1.0,8.0,3.0,1.0,3.0,4.0,0.0,4.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,17468.0
42.0,1.0,1.0,15.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,34613.0
39.0,1.0,1.0,36.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,24939.0
34.0,1.0,1.0,14.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,1.0,2.0,20121.0
33.0,0.0,3.0,9.0,2.0,1.0,4.0,4.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,21505.0
28.0,1.0,1.0,27.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,17713.0
31.0,0.0,1.0,9.0,3.0,1.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,21242.0
35.0,0.0,1.0,10.0,2.0,2.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,17376.0
42.0,1.0,3.0,10.0,2.0,2.0,3.0,5.0,1.0,4.0,1.0,4.0,0.0,3.0,0.0,2.0,2.0,27616.0
38.0,1.0,1.0,31.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,4.0,0.0,3.0,0.0,1.0,3.0,27061.0
33.0,0.0,1.0,7.0,2.0,1.0,4.0,5.0,0.0,4.0,0.0,8.0,0.0,3.0,1.0,1.0,1.0,21010.0
36.0,0.0,1.0,10.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,20131.0
47.0,1.0,1.0,9.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,0.0,1.0,1.0,2.0,3.0,27256.0
27.0,1.0,3.0,7.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,0.0,5.0,0.0,2.0,2.0,23974.0
36.0,0.0,3.0,14.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,20079.0
42.0,0.0,3.0,32.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,28525.0
54.0,1.0,1.0,9.0,2.0,2.0,2.0,3.0,4.0,3.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,32779.0
29.0,1.0,1.0,13.0,2.0,2.0,2.0,3.0,0.0,5.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,17062.0
26.0,1.0,3.0,33.0,3.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,2.0,24858.0
35.0,0.0,3.0,24.0,2.0,2.0,3.0,3.0,3.0,5.0,0.0,2.0,0.0,4.0,1.0,0.0,3.0,24069.0
48.0,1.0,1.0,12.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,36978.0
37.0,0.0,3.0,10.0,3.0,2.0,3.0,5.0,3.0,3.0,0.0,6.0,0.0,2.0,0.0,2.0,3.0,28377.0
53.0,1.0,3.0,8.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,7.0,0.0,3.0,1.0,0.0,0.0,29852.0
25.0,1.0,3.0,24.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,21232.0
27.0,0.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,5.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,22972.0
41.0,0.0,1.0,23.0,3.0,2.0,3.0,5.0,1.0,3.0,3.0,8.0,0.0,5.0,0.0,1.0,2.0,23772.0
42.0,1.0,2.0,17.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,37819.0
38.0,1.0,1.0,8.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,21553.0
35.0,1.0,3.0,8.0,3.0,1.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,17014.0
31.0,0.0,3.0,32.0,1.0,1.0,3.0,4.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,23414.0
47.0,0.0,1.0,7.0,3.0,2.0,3.0,5.0,3.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,29351.0
33.0,0.0,3.0,13.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,22347.0
57.0,0.0,1.0,16.0,3.0,1.0,4.0,4.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,21620.0
36.0,1.0,3.0,6.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,7.0,0.0,1.0,1.0,1.0,2.0,21815.0
21.0,1.0,1.0,6.0,2.0,2.0,3.0,5.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,21711.0
60.0,1.0,3.0,22.0,3.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,20405.0
23.0,1.0,3.0,8.0,1.0,2.0,3.0,3.0,0.0,5.0,1.0,4.0,0.0,3.0,1.0,2.0,1.0,17322.0
25.0,1.0,3.0,32.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,21180.0
59.0,0.0,1.0,7.0,2.0,2.0,3.0,6.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,24338.0
45.0,1.0,3.0,7.0,3.0,1.0,4.0,4.0,1.0,5.0,1.0,7.0,1.0,2.0,0.0,1.0,2.0,24132.0
22.0,1.0,1.0,7.0,1.0,1.0,4.0,5.0,0.0,4.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,20748.0
36.0,1.0,1.0,32.0,1.0,2.0,4.0,5.0,3.0,4.0,0.0,5.0,0.0,3.0,1.0,2.0,3.0,29581.0
27.0,1.0,3.0,8.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,21500.0
36.0,0.0,1.0,14.0,2.0,1.0,3.0,2.0,3.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,26713.0
29.0,1.0,1.0,6.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,31124.0
43.0,0.0,1.0,15.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,4.0,37108.0
18.0,0.0,1.0,6.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,5.0,1.0,1.0,1.0,16611.0
19.0,0.0,1.0,21.0,3.0,1.0,3.0,4.0,0.0,3.0,2.0,3.0,0.0,5.0,1.0,1.0,1.0,20192.0
33.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,24898.0
28.0,0.0,1.0,12.0,2.0,2.0,2.0,4.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,17703.0
37.0,1.0,1.0,33.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,8.0,0.0,3.0,1.0,1.0,2.0,24025.0
45.0,1.0,1.0,13.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,5.0,1.0,3.0,1.0,0.0,1.0,22347.0
43.0,1.0,1.0,13.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,19765.0
38.0,1.0,1.0,8.0,3.0,2.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,18468.0
41.0,1.0,1.0,7.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,21084.0
38.0,1.0,3.0,8.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,1.0,3.0,22351.0
36.0,1.0,3.0,13.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,0.0,4.0,1.0,1.0,2.0,19502.0
30.0,1.0,3.0,16.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,21578.0
38.0,1.0,1.0,29.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,20745.0
36.0,1.0,1.0,14.0,2.0,2.0,4.0,5.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,21368.0
40.0,1.0,1.0,7.0,2.0,1.0,4.0,5.0,4.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,31420.0
50.0,0.0,1.0,25.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,25482.0
38.0,0.0,2.0,6.0,2.0,2.0,2.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17991.0
49.0,1.0,1.0,24.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,34502.0
49.0,1.0,1.0,10.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,33711.0
42.0,1.0,1.0,29.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,30992.0
41.0,1.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,34189.0
53.0,1.0,3.0,6.0,3.0,1.0,2.0,3.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,23381.0
32.0,1.0,1.0,14.0,3.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,25821.0
30.0,1.0,3.0,14.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,0.0,3.0,1.0,0.0,3.0,22264.0
34.0,1.0,1.0,26.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,17585.0
52.0,1.0,1.0,6.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,34999.0
60.0,1.0,1.0,10.0,2.0,2.0,4.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,2.0,1.0,20855.0
32.0,1.0,2.0,9.0,2.0,2.0,4.0,5.0,1.0,5.0,1.0,5.0,0.0,3.0,0.0,3.0,2.0,25088.0
31.0,1.0,3.0,19.0,1.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,25255.0
33.0,1.0,1.0,8.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,17500.0
46.0,1.0,1.0,6.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,24396.0
32.0,1.0,1.0,9.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,3.0,26159.0
40.0,1.0,1.0,21.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,25435.0
29.0,1.0,1.0,36.0,2.0,2.0,4.0,6.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,25227.0
46.0,0.0,1.0,11.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,23125.0
35.0,1.0,1.0,9.0,2.0,2.0,4.0,5.0,0.0,3.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,21446.0
32.0,1.0,1.0,14.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,6.0,0.0,3.0,1.0,2.0,2.0,20175.0
26.0,1.0,3.0,10.0,2.0,2.0,4.0,4.0,1.0,5.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,22872.0
51.0,1.0,1.0,17.0,1.0,2.0,4.0,5.0,3.0,3.0,2.0,8.0,0.0,5.0,0.0,3.0,3.0,29174.0
52.0,1.0,3.0,28.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,5.0,0.0,3.0,2.0,24119.0
43.0,1.0,1.0,13.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,19765.0
35.0,0.0,1.0,24.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,20689.0
31.0,0.0,1.0,13.0,2.0,1.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,23943.0
43.0,0.0,1.0,28.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,23943.0
55.0,0.0,1.0,7.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,5.0,1.0,2.0,3.0,29180.0
36.0,1.0,1.0,23.0,2.0,2.0,4.0,4.0,3.0,3.0,0.0,6.0,1.0,2.0,0.0,2.0,3.0,26310.0
46.0,1.0,1.0,7.0,3.0,1.0,4.0,4.0,0.0,3.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,20948.0
42.0,0.0,1.0,16.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,17936.0
45.0,1.0,3.0,7.0,3.0,1.0,4.0,4.0,1.0,5.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,24132.0
58.0,1.0,1.0,7.0,2.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,2.0,23578.0
39.0,0.0,1.0,31.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,25920.0
33.0,0.0,3.0,17.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,2.0,23326.0
55.0,1.0,1.0,17.0,3.0,1.0,4.0,4.0,1.0,5.0,3.0,8.0,1.0,1.0,0.0,1.0,2.0,23118.0
55.0,1.0,3.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,25239.0
27.0,1.0,1.0,14.0,2.0,2.0,4.0,2.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,22256.0
28.0,1.0,1.0,12.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,31486.0
51.0,1.0,1.0,6.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,17723.0
48.0,0.0,1.0,6.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,31885.0
55.0,1.0,1.0,9.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,4.0,0.0,1.0,3.0,32227.0
56.0,1.0,1.0,13.0,2.0,1.0,3.0,3.0,0.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,22347.0
33.0,0.0,3.0,23.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,32444.0
48.0,1.0,3.0,13.0,3.0,2.0,3.0,3.0,1.0,5.0,1.0,5.0,0.0,4.0,1.0,1.0,2.0,20486.0
39.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,24613.0
37.0,1.0,1.0,6.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,7.0,0.0,2.0,1.0,1.0,2.0,21447.0
43.0,1.0,3.0,12.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,36981.0
39.0,1.0,1.0,30.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,24423.0
41.0,1.0,1.0,19.0,2.0,1.0,3.0,4.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,23126.0
36.0,1.0,1.0,30.0,3.0,1.0,2.0,4.0,0.0,5.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,22692.0
26.0,1.0,1.0,9.0,3.0,2.0,4.0,2.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,22102.0
34.0,1.0,1.0,21.0,3.0,1.0,4.0,4.0,0.0,4.0,1.0,3.0,0.0,5.0,1.0,2.0,1.0,21434.0
39.0,1.0,1.0,16.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,28464.0
46.0,1.0,3.0,18.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,36328.0
47.0,1.0,1.0,25.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,0.0,5.0,0.0,1.0,2.0,23488.0
37.0,1.0,1.0,10.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,17996.0
53.0,1.0,3.0,12.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,1.0,2.0,17306.0
36.0,1.0,1.0,11.0,2.0,1.0,2.0,3.0,3.0,5.0,1.0,5.0,0.0,4.0,1.0,1.0,3.0,23008.0
34.0,0.0,3.0,8.0,3.0,1.0,3.0,3.0,0.0,3.0,1.0,7.0,0.0,5.0,0.0,0.0,1.0,17231.0
44.0,1.0,3.0,32.0,3.0,2.0,4.0,5.0,3.0,3.0,1.0,7.0,0.0,4.0,1.0,2.0,3.0,29476.0
41.0,1.0,3.0,33.0,3.0,2.0,4.0,4.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,27074.0
36.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,20228.0
48.0,0.0,1.0,10.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,30202.0
31.0,1.0,1.0,24.0,3.0,1.0,4.0,4.0,3.0,5.0,0.0,3.0,1.0,4.0,0.0,3.0,3.0,30594.0
47.0,1.0,3.0,8.0,2.0,1.0,3.0,4.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,18294.0
21.0,1.0,3.0,28.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,21356.0
40.0,1.0,3.0,11.0,2.0,1.0,3.0,5.0,1.0,3.0,0.0,6.0,0.0,5.0,1.0,1.0,2.0,24580.0
38.0,0.0,1.0,11.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,22347.0
40.0,0.0,3.0,13.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,6.0,0.0,4.0,1.0,1.0,2.0,22347.0
34.0,1.0,3.0,15.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,4.0,0.0,5.0,1.0,1.0,2.0,25070.0
35.0,1.0,1.0,13.0,2.0,1.0,3.0,5.0,1.0,4.0,1.0,8.0,0.0,3.0,0.0,2.0,2.0,23183.0
32.0,1.0,1.0,11.0,3.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0,3.0,1.0,22656.0
44.0,1.0,1.0,18.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,26188.0
27.0,1.0,1.0,17.0,2.0,2.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,17099.0
